"Variant ID","Product Name","Product Type","Product Color","Product Size","Product Image","Product Weight (oz)","Height (In)","Length (In)","Width (In)",Categories,"Product Price",Notes
13667,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (2XL, Pigment Black)",Embroidery,"Pigment Black",2XL,https://files.cdn.printful.com/products/542/13667_1739881004.jpg,21.60,4.000,11.000,10.000,Hoodies,$47.90,
13668,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (3XL, Pigment Black)",Embroidery,"Pigment Black",3XL,https://files.cdn.printful.com/products/542/13668_1739881014.jpg,22.80,4.500,11.000,10.000,Hoodies,$49.90,
13669,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (S, Pigment Light Blue)",Embroidery,"Pigment Light Blue",S,https://files.cdn.printful.com/products/542/13669_1648201930.jpg,18.00,2.400,10.000,8.000,Hoodies,$45.90,
13670,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (M, Pigment Light Blue)",Embroidery,"Pigment Light Blue",M,https://files.cdn.printful.com/products/542/13670_1648201930.jpg,20.30,3.000,10.000,9.000,Hoodies,$45.90,
13671,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (L, Pigment Light Blue)",Embroidery,"Pigment Light Blue",L,https://files.cdn.printful.com/products/542/13671_1648201930.jpg,21.20,4.000,10.000,9.000,Hoodies,$45.90,
13672,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (2XL, Pigment Light Blue)",Embroidery,"Pigment Light Blue",2XL,https://files.cdn.printful.com/products/542/13672_1648201929.jpg,21.60,4.000,11.000,10.000,Hoodies,$47.90,
13673,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (XL, Pigment Light Blue)",Embroidery,"Pigment Light Blue",XL,https://files.cdn.printful.com/products/542/13673_1648201931.jpg,21.40,4.000,10.000,9.000,Hoodies,$45.90,
13674,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (3XL, Pigment Light Blue)",Embroidery,"Pigment Light Blue",3XL,https://files.cdn.printful.com/products/542/13674_1648201930.jpg,22.80,4.500,11.000,10.000,Hoodies,$49.90,
13675,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (S, Pigment Maroon)",Embroidery,"Pigment Maroon",S,https://files.cdn.printful.com/products/542/13675_1648201941.jpg,18.00,2.400,10.000,8.000,Hoodies,$45.90,
13676,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (M, Pigment Maroon)",Embroidery,"Pigment Maroon",M,https://files.cdn.printful.com/products/542/13676_1648201941.jpg,20.30,3.000,10.000,9.000,Hoodies,$45.90,
13677,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (L, Pigment Maroon)",Embroidery,"Pigment Maroon",L,https://files.cdn.printful.com/products/542/13677_1648201941.jpg,21.20,4.000,10.000,9.000,Hoodies,$45.90,
13678,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (XL, Pigment Maroon)",Embroidery,"Pigment Maroon",XL,https://files.cdn.printful.com/products/542/13678_1648201952.jpg,21.40,4.000,10.000,9.000,Hoodies,$45.90,
13679,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (2XL, Pigment Maroon)",Embroidery,"Pigment Maroon",2XL,https://files.cdn.printful.com/products/542/13679_1648201941.jpg,21.60,4.000,11.000,10.000,Hoodies,$47.90,
13680,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (3XL, Pigment Maroon)",Embroidery,"Pigment Maroon",3XL,https://files.cdn.printful.com/products/542/13680_1648201940.jpg,22.80,4.500,11.000,10.000,Hoodies,$49.90,
13681,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (S, Pigment Pink)",Embroidery,"Pigment Pink",S,https://files.cdn.printful.com/products/542/13681_1648201955.jpg,18.00,2.400,10.000,8.000,Hoodies,$45.90,
13682,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (M, Pigment Pink)",Embroidery,"Pigment Pink",M,https://files.cdn.printful.com/products/542/13682_1648201954.jpg,20.30,3.000,10.000,9.000,Hoodies,$45.90,
13683,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (L, Pigment Pink)",Embroidery,"Pigment Pink",L,https://files.cdn.printful.com/products/542/13683_1648201952.jpg,21.20,4.000,10.000,9.000,Hoodies,$45.90,
13684,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (XL, Pigment Pink)",Embroidery,"Pigment Pink",XL,https://files.cdn.printful.com/products/542/13684_1648201962.jpg,21.40,4.000,10.000,9.000,Hoodies,$45.90,
13685,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (2XL, Pigment Pink)",Embroidery,"Pigment Pink",2XL,https://files.cdn.printful.com/products/542/13685_1648201952.jpg,21.60,4.000,11.000,10.000,Hoodies,$47.90,
13686,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (3XL, Pigment Pink)",Embroidery,"Pigment Pink",3XL,https://files.cdn.printful.com/products/542/13686_1648201952.jpg,22.80,4.500,11.000,10.000,Hoodies,$49.90,
13687,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (S, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",S,https://files.cdn.printful.com/products/542/13687_1648201967.jpg,18.00,2.400,10.000,8.000,Hoodies,$45.90,
13688,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (M, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",M,https://files.cdn.printful.com/products/542/13688_1648201966.jpg,20.30,3.000,10.000,9.000,Hoodies,$45.90,
13689,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (L, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",L,https://files.cdn.printful.com/products/542/13689_1648201963.jpg,21.20,4.000,10.000,9.000,Hoodies,$45.90,
13690,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (XL, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",XL,https://files.cdn.printful.com/products/542/13690_1648201973.jpg,21.40,4.000,10.000,9.000,Hoodies,$45.90,
13691,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (2XL, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",2XL,https://files.cdn.printful.com/products/542/13691_1648201962.jpg,21.60,4.000,11.000,10.000,Hoodies,$47.90,
13692,"Unisex Pigment-Dyed Hoodie | Independent Trading Co. PRM4500 (3XL, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",3XL,https://files.cdn.printful.com/products/542/13692_1648201963.jpg,22.80,4.500,11.000,10.000,Hoodies,$49.90,
13693,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (S, Pigment Alpine Green)",Embroidery,"Pigment Alpine Green",S,https://files.cdn.printful.com/products/541/13693_1647957080.jpg,14.50,3.000,10.000,7.500,Joggers,$45.90,
13694,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (M, Pigment Alpine Green)",Embroidery,"Pigment Alpine Green",M,https://files.cdn.printful.com/products/541/13694_1647957070.jpg,16.10,3.000,10.500,8.000,Joggers,$45.90,
13695,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (L, Pigment Alpine Green)",Embroidery,"Pigment Alpine Green",L,https://files.cdn.printful.com/products/541/13695_1647957070.jpg,16.30,3.000,10.500,8.000,Joggers,$45.90,
13696,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (XL, Pigment Alpine Green)",Embroidery,"Pigment Alpine Green",XL,https://files.cdn.printful.com/products/541/13696_1647957090.jpg,17.40,3.000,11.500,8.500,Joggers,$45.90,
13697,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (2XL, Pigment Alpine Green)",Embroidery,"Pigment Alpine Green",2XL,https://files.cdn.printful.com/products/541/13697_1647957061.jpg,19.40,3.000,11.500,8.500,Joggers,$47.90,
13698,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (S, Pigment Black)",Embroidery,"Pigment Black",S,https://files.cdn.printful.com/products/541/13698_1739881876.jpg,14.50,3.000,10.000,7.500,Joggers,$45.90,
13699,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (M, Pigment Black)",Embroidery,"Pigment Black",M,https://files.cdn.printful.com/products/541/13699_1739881876.jpg,16.10,3.000,10.500,8.000,Joggers,$45.90,
13700,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (L, Pigment Black)",Embroidery,"Pigment Black",L,https://files.cdn.printful.com/products/541/13700_1739881876.jpg,16.30,3.000,10.500,8.000,Joggers,$45.90,
13701,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (XL, Pigment Black)",Embroidery,"Pigment Black",XL,https://files.cdn.printful.com/products/541/13701_1739881886.jpg,17.40,3.000,11.500,8.500,Joggers,$45.90,
13702,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (2XL, Pigment Black)",Embroidery,"Pigment Black",2XL,https://files.cdn.printful.com/products/541/13702_1739881875.jpg,19.40,3.000,11.500,8.500,Joggers,$47.90,
13703,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (S, Pigment Light Blue)",Embroidery,"Pigment Light Blue",S,https://files.cdn.printful.com/products/541/13703_1647957122.jpg,14.50,3.000,10.000,7.500,Joggers,$45.90,
13704,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (M, Pigment Light Blue)",Embroidery,"Pigment Light Blue",M,https://files.cdn.printful.com/products/541/13704_1647957122.jpg,16.10,3.000,10.500,8.000,Joggers,$45.90,
13705,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (L, Pigment Light Blue)",Embroidery,"Pigment Light Blue",L,https://files.cdn.printful.com/products/541/13705_1647957111.jpg,16.30,3.000,10.500,8.000,Joggers,$45.90,
13706,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (XL, Pigment Light Blue)",Embroidery,"Pigment Light Blue",XL,https://files.cdn.printful.com/products/541/13706_1647957132.jpg,17.40,3.000,11.500,8.500,Joggers,$45.90,
13707,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (2XL, Pigment Light Blue)",Embroidery,"Pigment Light Blue",2XL,https://files.cdn.printful.com/products/541/13707_1647957111.jpg,19.40,3.000,11.500,8.500,Joggers,$47.90,
13708,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (S, Pigment Maroon)",Embroidery,"Pigment Maroon",S,https://files.cdn.printful.com/products/541/13708_1647957143.jpg,14.50,3.000,10.000,7.500,Joggers,$45.90,
13709,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (M, Pigment Maroon)",Embroidery,"Pigment Maroon",M,https://files.cdn.printful.com/products/541/13709_1647957142.jpg,16.10,3.000,10.500,8.000,Joggers,$45.90,
13710,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (L, Pigment Maroon)",Embroidery,"Pigment Maroon",L,https://files.cdn.printful.com/products/541/13710_1647957142.jpg,16.30,3.000,10.500,8.000,Joggers,$45.90,
13711,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (XL, Pigment Maroon)",Embroidery,"Pigment Maroon",XL,https://files.cdn.printful.com/products/541/13711_1647957153.jpg,17.40,3.000,11.500,8.500,Joggers,$45.90,
13712,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (2XL, Pigment Maroon)",Embroidery,"Pigment Maroon",2XL,https://files.cdn.printful.com/products/541/13712_1647957132.jpg,19.40,3.000,11.500,8.500,Joggers,$47.90,
13713,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (S, Pigment Pink)",Embroidery,"Pigment Pink",S,https://files.cdn.printful.com/products/541/13713_1647957164.jpg,14.50,3.000,10.000,7.500,Joggers,$45.90,
13714,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (M, Pigment Pink)",Embroidery,"Pigment Pink",M,https://files.cdn.printful.com/products/541/13714_1647957163.jpg,16.10,3.000,10.500,8.000,Joggers,$45.90,
13715,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (L, Pigment Pink)",Embroidery,"Pigment Pink",L,https://files.cdn.printful.com/products/541/13715_1647957153.jpg,16.30,3.000,10.500,8.000,Joggers,$45.90,
13716,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (XL, Pigment Pink)",Embroidery,"Pigment Pink",XL,https://files.cdn.printful.com/products/541/13716_1647957174.jpg,17.40,3.000,11.500,8.500,Joggers,$45.90,
13717,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (2XL, Pigment Pink)",Embroidery,"Pigment Pink",2XL,https://files.cdn.printful.com/products/541/13717_1647957153.jpg,19.40,3.000,11.500,8.500,Joggers,$47.90,
13718,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (S, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",S,https://files.cdn.printful.com/products/541/13718_1647957184.jpg,14.50,3.000,10.000,7.500,Joggers,$45.90,
13719,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (M, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",M,https://files.cdn.printful.com/products/541/13719_1647957185.jpg,16.10,3.000,10.500,8.000,Joggers,$45.90,
13720,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (L, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",L,https://files.cdn.printful.com/products/541/13720_1647957174.jpg,16.30,3.000,10.500,8.000,Joggers,$45.90,
13721,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (XL, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",XL,https://files.cdn.printful.com/products/541/13721_1647957184.jpg,17.40,3.000,11.500,8.500,Joggers,$45.90,
13722,"Unisex Pigment-Dyed Sweatpants | Independent Trading Co. PRM50PTPD (2XL, Pigment Slate Blue)",Embroidery,"Pigment Slate Blue",2XL,https://files.cdn.printful.com/products/541/13722_1647957174.jpg,19.40,3.000,11.500,8.500,Joggers,$47.90,
13723,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XS, Black)",Apparel,Black,XS,https://files.cdn.printful.com/products/543/13723_1638354156.jpg,15.52,2.760,9.450,9.450,Hoodies,$35.70,
13724,"Unisex Eco Raglan Hoodie | SOL'S 03568 (S, Black)",Apparel,Black,S,https://files.cdn.printful.com/products/543/13724_1638354155.jpg,17.28,3.350,9.840,9.840,Hoodies,$35.70,
13725,"Unisex Eco Raglan Hoodie | SOL'S 03568 (M, Black)",Apparel,Black,M,https://files.cdn.printful.com/products/543/13725_1638354145.jpg,17.63,9.500,9.840,9.840,Hoodies,$35.70,
13726,"Unisex Eco Raglan Hoodie | SOL'S 03568 (L, Black)",Apparel,Black,L,https://files.cdn.printful.com/products/543/13726_1638354145.jpg,18.69,3.150,10.430,10.430,Hoodies,$35.70,
13727,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XL, Black)",Apparel,Black,XL,https://files.cdn.printful.com/products/543/13727_1638354156.jpg,18.69,3.150,10.430,9.840,Hoodies,$35.70,
13728,"Unisex Eco Raglan Hoodie | SOL'S 03568 (2XL, Black)",Apparel,Black,2XL,https://files.cdn.printful.com/products/543/13728_1638354145.jpg,19.75,3.540,10.430,10.400,Hoodies,$37.70,
13729,"Unisex Eco Raglan Hoodie | SOL'S 03568 (3XL, Black)",Apparel,Black,3XL,https://files.cdn.printful.com/products/543/13729_1638354145.jpg,21.16,3.700,10.670,9.760,Hoodies,$39.70,
13737,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XS, Bottle green)",Apparel,"Bottle green",XS,https://files.cdn.printful.com/products/543/13737_1638354207.jpg,15.52,2.760,9.450,9.450,Hoodies,$35.70,
13738,"Unisex Eco Raglan Hoodie | SOL'S 03568 (S, Bottle green)",Apparel,"Bottle green",S,https://files.cdn.printful.com/products/543/13738_1638354197.jpg,17.28,3.350,9.840,9.840,Hoodies,$35.70,
13739,"Unisex Eco Raglan Hoodie | SOL'S 03568 (M, Bottle green)",Apparel,"Bottle green",M,https://files.cdn.printful.com/products/543/13739_1638354197.jpg,17.63,9.500,9.840,9.840,Hoodies,$35.70,
13741,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XL, Bottle green)",Apparel,"Bottle green",XL,https://files.cdn.printful.com/products/543/13741_1638354197.jpg,18.69,3.150,10.430,9.840,Hoodies,$35.70,
13742,"Unisex Eco Raglan Hoodie | SOL'S 03568 (2XL, Bottle green)",Apparel,"Bottle green",2XL,https://files.cdn.printful.com/products/543/13742_1638354186.jpg,19.75,3.540,10.430,10.400,Hoodies,$37.70,
13743,"Unisex Eco Raglan Hoodie | SOL'S 03568 (3XL, Bottle green)",Apparel,"Bottle green",3XL,https://files.cdn.printful.com/products/543/13743_1638354186.jpg,21.16,3.700,10.670,9.760,Hoodies,$39.70,
13744,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XS, Burgundy)",Apparel,Burgundy,XS,https://files.cdn.printful.com/products/543/13744_1638354218.jpg,15.52,2.760,9.450,9.450,Hoodies,$35.70,
13746,"Unisex Eco Raglan Hoodie | SOL'S 03568 (M, Burgundy)",Apparel,Burgundy,M,https://files.cdn.printful.com/products/543/13746_1638354217.jpg,17.63,9.500,9.840,9.840,Hoodies,$35.70,
13747,"Unisex Eco Raglan Hoodie | SOL'S 03568 (L, Burgundy)",Apparel,Burgundy,L,https://files.cdn.printful.com/products/543/13747_1638354217.jpg,18.69,3.150,10.430,10.430,Hoodies,$35.70,
13748,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XL, Burgundy)",Apparel,Burgundy,XL,https://files.cdn.printful.com/products/543/13748_1638354218.jpg,18.69,3.150,10.430,9.840,Hoodies,$35.70,
13749,"Unisex Eco Raglan Hoodie | SOL'S 03568 (2XL, Burgundy)",Apparel,Burgundy,2XL,https://files.cdn.printful.com/products/543/13749_1638354207.jpg,19.75,3.540,10.430,10.400,Hoodies,$37.70,
13750,"Unisex Eco Raglan Hoodie | SOL'S 03568 (3XL, Burgundy)",Apparel,Burgundy,3XL,https://files.cdn.printful.com/products/543/13750_1638354207.jpg,21.16,3.700,10.670,9.760,Hoodies,$39.70,
13751,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XS, Burnt Orange)",Apparel,"Burnt Orange",XS,https://files.cdn.printful.com/products/543/13751_1638354249.jpg,15.52,2.760,9.450,9.450,Hoodies,$35.70,
13752,"Unisex Eco Raglan Hoodie | SOL'S 03568 (S, Burnt Orange)",Apparel,"Burnt Orange",S,https://files.cdn.printful.com/products/543/13752_1638354239.jpg,17.28,3.350,9.840,9.840,Hoodies,$35.70,
13753,"Unisex Eco Raglan Hoodie | SOL'S 03568 (M, Burnt Orange)",Apparel,"Burnt Orange",M,https://files.cdn.printful.com/products/543/13753_1638354238.jpg,17.63,9.500,9.840,9.840,Hoodies,$35.70,
13754,"Unisex Eco Raglan Hoodie | SOL'S 03568 (L, Burnt Orange)",Apparel,"Burnt Orange",L,https://files.cdn.printful.com/products/543/13754_1638354233.jpg,18.69,3.150,10.430,10.430,Hoodies,$35.70,
13755,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XL, Burnt Orange)",Apparel,"Burnt Orange",XL,https://files.cdn.printful.com/products/543/13755_1638354242.jpg,18.69,3.150,10.430,9.840,Hoodies,$35.70,
13756,"Unisex Eco Raglan Hoodie | SOL'S 03568 (2XL, Burnt Orange)",Apparel,"Burnt Orange",2XL,https://files.cdn.printful.com/products/543/13756_1638354233.jpg,19.75,3.540,10.430,10.400,Hoodies,$37.70,
13757,"Unisex Eco Raglan Hoodie | SOL'S 03568 (3XL, Burnt Orange)",Apparel,"Burnt Orange",3XL,https://files.cdn.printful.com/products/543/13757_1638354233.jpg,21.16,3.700,10.670,9.760,Hoodies,$39.70,
13758,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XS, Charcoal Melange)",Apparel,"Charcoal Melange",XS,https://files.cdn.printful.com/products/543/13758_1638354264.jpg,15.52,2.760,9.450,9.450,Hoodies,$35.70,
13759,"Unisex Eco Raglan Hoodie | SOL'S 03568 (S, Charcoal Melange)",Apparel,"Charcoal Melange",S,https://files.cdn.printful.com/products/543/13759_1638354259.jpg,17.28,3.350,9.840,9.840,Hoodies,$35.70,
13760,"Unisex Eco Raglan Hoodie | SOL'S 03568 (M, Charcoal Melange)",Apparel,"Charcoal Melange",M,https://files.cdn.printful.com/products/543/13760_1638354259.jpg,17.63,9.500,9.840,9.840,Hoodies,$35.70,
13761,"Unisex Eco Raglan Hoodie | SOL'S 03568 (L, Charcoal Melange)",Apparel,"Charcoal Melange",L,https://files.cdn.printful.com/products/543/13761_1638354253.jpg,18.69,3.150,10.430,10.430,Hoodies,$35.70,
13762,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XL, Charcoal Melange)",Apparel,"Charcoal Melange",XL,https://files.cdn.printful.com/products/543/13762_1638354263.jpg,18.69,3.150,10.430,9.840,Hoodies,$35.70,
13763,"Unisex Eco Raglan Hoodie | SOL'S 03568 (2XL, Charcoal Melange)",Apparel,"Charcoal Melange",2XL,https://files.cdn.printful.com/products/543/13763_1638354249.jpg,19.75,3.540,10.430,10.400,Hoodies,$37.70,
13764,"Unisex Eco Raglan Hoodie | SOL'S 03568 (3XL, Charcoal Melange)",Apparel,"Charcoal Melange",3XL,https://files.cdn.printful.com/products/543/13764_1638354253.jpg,21.16,3.700,10.670,9.760,Hoodies,$39.70,
13793,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XS, White)",Apparel,White,XS,https://files.cdn.printful.com/products/543/13793_1638354375.jpg,15.52,2.760,9.450,9.450,Hoodies,$35.70,
13794,"Unisex Eco Raglan Hoodie | SOL'S 03568 (S, White)",Apparel,White,S,https://files.cdn.printful.com/products/543/13794_1638354375.jpg,17.28,3.350,9.840,9.840,Hoodies,$35.70,
13795,"Unisex Eco Raglan Hoodie | SOL'S 03568 (M, White)",Apparel,White,M,https://files.cdn.printful.com/products/543/13795_1638354375.jpg,17.63,9.500,9.840,9.840,Hoodies,$35.70,
13796,"Unisex Eco Raglan Hoodie | SOL'S 03568 (L, White)",Apparel,White,L,https://files.cdn.printful.com/products/543/13796_1638354367.jpg,18.69,3.150,10.430,10.430,Hoodies,$35.70,
13797,"Unisex Eco Raglan Hoodie | SOL'S 03568 (XL, White)",Apparel,White,XL,https://files.cdn.printful.com/products/543/13797_1638354375.jpg,18.69,3.150,10.430,9.840,Hoodies,$35.70,
13798,"Unisex Eco Raglan Hoodie | SOL'S 03568 (2XL, White)",Apparel,White,2XL,https://files.cdn.printful.com/products/543/13798_1638354364.jpg,19.75,3.540,10.430,10.400,Hoodies,$37.70,
13799,"Unisex Eco Raglan Hoodie | SOL'S 03568 (3XL, White)",Apparel,White,3XL,https://files.cdn.printful.com/products/543/13799_1638354365.jpg,21.16,3.700,10.670,9.760,Hoodies,$39.70,
13800,"Clear Case for iPhone® (iPhone 13 Pro)",Phone-case,,"iPhone 13 Pro",https://files.cdn.printful.com/products/181/13800_1640167403.jpg,1.10,0.470,5.910,2.950,"Phone cases, holsters & sleeves",$9.38,
13801,"Clear Case for iPhone® (iPhone 13 Pro Max)",Phone-case,,"iPhone 13 Pro Max",https://files.cdn.printful.com/products/181/13801_1640167403.jpg,1.40,0.470,6.500,3.230,"Phone cases, holsters & sleeves",$9.38,
13802,"All-Over Print Headband (L, White)",Cut-sew,White,L,https://files.cdn.printful.com/products/545/13802_1637746837.jpg,0.88,0.390,3.150,4.920,Headbands,$7.09,
13803,"Men's Premium Tank Top | Cotton Heritage MC1790 (S, White)",Apparel,White,S,https://files.cdn.printful.com/products/537/13803_1640175870.jpg,3.90,0.400,6.900,6.000,"Tank tops",$16.16,
13804,"Men's Premium Tank Top | Cotton Heritage MC1790 (M, White)",Apparel,White,M,https://files.cdn.printful.com/products/537/13804_1640175869.jpg,4.60,0.500,7.000,6.200,"Tank tops",$16.16,
13805,"Men's Premium Tank Top | Cotton Heritage MC1790 (L, White)",Apparel,White,L,https://files.cdn.printful.com/products/537/13805_1640175870.jpg,5.30,0.700,7.300,7.100,"Tank tops",$16.16,
13806,"Men's Premium Tank Top | Cotton Heritage MC1790 (XL, White)",Apparel,White,XL,https://files.cdn.printful.com/products/537/13806_1640175870.jpg,5.30,0.600,7.500,7.300,"Tank tops",$16.16,
13807,"Men's Premium Tank Top | Cotton Heritage MC1790 (2XL, White)",Apparel,White,2XL,https://files.cdn.printful.com/products/537/13807_1639047896.jpg,6.00,0.800,7.800,7.500,"Tank tops",$18.16,
13808,"Men's Premium Tank Top | Cotton Heritage MC1790 (3XL, White)",Apparel,White,3XL,https://files.cdn.printful.com/products/537/13808_1640175870.jpg,7.40,1.100,8.000,7.700,"Tank tops",$20.16,
13809,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (S, Black Denim)",Embroidery,"Black Denim",S,https://files.cdn.printful.com/products/546/13809_1638367670.jpg,33.50,3.500,12.000,14.000,"Duffle bags",$67.32,
13810,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (M, Black Denim)",Embroidery,"Black Denim",M,https://files.cdn.printful.com/products/546/13810_1638367664.jpg,36.68,5.200,13.700,12.000,"Duffle bags",$67.32,
13811,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (L, Black Denim)",Embroidery,"Black Denim",L,https://files.cdn.printful.com/products/546/13811_1638367659.jpg,36.68,5.300,13.700,12.500,"Duffle bags",$67.32,
13812,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (XL, Black Denim)",Embroidery,"Black Denim",XL,https://files.cdn.printful.com/products/546/13812_1638367715.jpg,36.68,5.300,14.000,12.500,"Duffle bags",$67.32,
13813,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (2XL, Black Denim)",Embroidery,"Black Denim",2XL,https://files.cdn.printful.com/products/546/13813_1638367658.jpg,37.39,5.500,14.000,12.500,"Duffle bags",$69.32,
13814,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (S, Light Denim)",Embroidery,"Light Denim",S,https://files.cdn.printful.com/products/546/13814_1638367695.jpg,33.50,3.500,12.000,14.000,"Duffle bags",$67.32,
13815,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (M, Light Denim)",Embroidery,"Light Denim",M,https://files.cdn.printful.com/products/546/13815_1638367694.jpg,36.68,5.200,13.700,12.000,"Duffle bags",$67.32,
13816,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (L, Light Denim)",Embroidery,"Light Denim",L,https://files.cdn.printful.com/products/546/13816_1638367684.jpg,36.68,5.300,13.700,12.500,"Duffle bags",$67.32,
13817,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (XL, Light Denim)",Embroidery,"Light Denim",XL,https://files.cdn.printful.com/products/546/13817_1638367695.jpg,36.68,5.300,14.000,12.500,"Duffle bags",$67.32,
13818,"Unisex Sherpa Denim Jacket | Threadfast Apparel 372J (2XL, Light Denim)",Embroidery,"Light Denim",2XL,https://files.cdn.printful.com/products/546/13818_1638367676.jpg,37.39,5.500,14.000,12.500,"Duffle bags",$69.32,
13819,"Organic Bucket Hat (One size, Bio White)",Embroidery,"Bio White","One size",https://files.cdn.printful.com/products/547/13819_1651470365.jpg,2.80,2.000,5.500,7.000,"Bucket hats",$20.29,
